Time,SPACE1-1:CHICAGO_IL_USA ANNUAL HEATING 99% DESIGN CONDITIONS DB:Des Heat Load [W],SPACE1-1:CHICAGO_IL_USA ANNUAL COOLING 1% DESIGN CONDITIONS DB/MCWB:Des Sens Cool Load [W],SPACE1-1:CHICAGO_IL_USA ANNUAL HEATING 99% DESIGN CONDITIONS DB:Des Heat Mass Flow [kg/s],SPACE1-1:CHICAGO_IL_USA ANNUAL COOLING 1% DESIGN CONDITIONS DB/MCWB:Des Cool Mass Flow [kg/s],SPACE1-1::Des Latent Heat Load [W],SPACE1-1::Des Latent Cool Load [W],SPACE1-1::Des Latent Heat Mass Flow [kg/s],SPACE1-1::Des Latent Cool Mass Flow [kg/s],SPACE1-1::Des Heat Load No DOAS [W],SPACE1-1::Des Sens Cool Load No DOAS [W],SPACE1-1::Des Latent Heat Load No DOAS [W],SPACE1-1::Des Latent Cool Load No DOAS [W],SPACE1-1:CHICAGO_IL_USA ANNUAL HEATING 99% DESIGN CONDITIONS DB:Heating Zone Temperature [C],SPACE1-1:CHICAGO_IL_USA ANNUAL HEATING 99% DESIGN CONDITIONS DB:Heating Zone Relative Humidity [%],SPACE1-1:CHICAGO_IL_USA ANNUAL COOLING 1% DESIGN CONDITIONS DB/MCWB:Cooling Zone Temperature [C],SPACE1-1:CHICAGO_IL_USA ANNUAL COOLING 1% DESIGN CONDITIONS DB/MCWB:Cooling Zone Relative Humidity [%],SPACE2-1:CHICAGO_IL_USA ANNUAL HEATING 99% DESIGN CONDITIONS DB:Des Heat Load [W],SPACE2-1:CHICAGO_IL_USA ANNUAL COOLING 1% DESIGN CONDITIONS DB/MCWB:Des Sens Cool Load [W],SPACE2-1:CHICAGO_IL_USA ANNUAL HEATING 99% DESIGN CONDITIONS DB:Des Heat Mass Flow [kg/s],SPACE2-1:CHICAGO_IL_USA ANNUAL COOLING 1% DESIGN CONDITIONS DB/MCWB:Des Cool Mass Flow [kg/s],SPACE2-1::Des Latent Heat Load [W],SPACE2-1::Des Latent Cool Load [W],SPACE2-1::Des Latent Heat Mass Flow [kg/s],SPACE2-1::Des Latent Cool Mass Flow [kg/s],SPACE2-1::Des Heat Load No DOAS [W],SPACE2-1::Des Sens Cool Load No DOAS [W],SPACE2-1::Des Latent Heat Load No DOAS [W],SPACE2-1::Des Latent Cool Load No DOAS [W],SPACE2-1:CHICAGO_IL_USA ANNUAL HEATING 99% DESIGN CONDITIONS DB:Heating Zone Temperature [C],SPACE2-1:CHICAGO_IL_USA ANNUAL HEATING 99% DESIGN CONDITIONS DB:Heating Zone Relative Humidity [%],SPACE2-1:CHICAGO_IL_USA ANNUAL COOLING 1% DESIGN CONDITIONS DB/MCWB:Cooling Zone Temperature [C],SPACE2-1:CHICAGO_IL_USA ANNUAL COOLING 1% DESIGN CONDITIONS DB/MCWB:Cooling Zone Relative Humidity [%],SPACE3-1:CHICAGO_IL_USA ANNUAL HEATING 99% DESIGN CONDITIONS DB:Des Heat Load [W],SPACE3-1:CHICAGO_IL_USA ANNUAL COOLING 1% DESIGN CONDITIONS DB/MCWB:Des Sens Cool Load [W],SPACE3-1:CHICAGO_IL_USA ANNUAL HEATING 99% DESIGN CONDITIONS DB:Des Heat Mass Flow [kg/s],SPACE3-1:CHICAGO_IL_USA ANNUAL COOLING 1% DESIGN CONDITIONS DB/MCWB:Des Cool Mass Flow [kg/s],SPACE3-1::Des Latent Heat Load [W],SPACE3-1::Des Latent Cool Load [W],SPACE3-1::Des Latent Heat Mass Flow [kg/s],SPACE3-1::Des Latent Cool Mass Flow [kg/s],SPACE3-1::Des Heat Load No DOAS [W],SPACE3-1::Des Sens Cool Load No DOAS [W],SPACE3-1::Des Latent Heat Load No DOAS [W],SPACE3-1::Des Latent Cool Load No DOAS [W],SPACE3-1:CHICAGO_IL_USA ANNUAL HEATING 99% DESIGN CONDITIONS DB:Heating Zone Temperature [C],SPACE3-1:CHICAGO_IL_USA ANNUAL HEATING 99% DESIGN CONDITIONS DB:Heating Zone Relative Humidity [%],SPACE3-1:CHICAGO_IL_USA ANNUAL COOLING 1% DESIGN CONDITIONS DB/MCWB:Cooling Zone Temperature [C],SPACE3-1:CHICAGO_IL_USA ANNUAL COOLING 1% DESIGN CONDITIONS DB/MCWB:Cooling Zone Relative Humidity [%],SPACE4-1:CHICAGO_IL_USA ANNUAL HEATING 99% DESIGN CONDITIONS DB:Des Heat Load [W],SPACE4-1:CHICAGO_IL_USA ANNUAL COOLING 1% DESIGN CONDITIONS DB/MCWB:Des Sens Cool Load [W],SPACE4-1:CHICAGO_IL_USA ANNUAL HEATING 99% DESIGN CONDITIONS DB:Des Heat Mass Flow [kg/s],SPACE4-1:CHICAGO_IL_USA ANNUAL COOLING 1% DESIGN CONDITIONS DB/MCWB:Des Cool Mass Flow [kg/s],SPACE4-1::Des Latent Heat Load [W],SPACE4-1::Des Latent Cool Load [W],SPACE4-1::Des Latent Heat Mass Flow [kg/s],SPACE4-1::Des Latent Cool Mass Flow [kg/s],SPACE4-1::Des Heat Load No DOAS [W],SPACE4-1::Des Sens Cool Load No DOAS [W],SPACE4-1::Des Latent Heat Load No DOAS [W],SPACE4-1::Des Latent Cool Load No DOAS [W],SPACE4-1:CHICAGO_IL_USA ANNUAL HEATING 99% DESIGN CONDITIONS DB:Heating Zone Temperature [C],SPACE4-1:CHICAGO_IL_USA ANNUAL HEATING 99% DESIGN CONDITIONS DB:Heating Zone Relative Humidity [%],SPACE4-1:CHICAGO_IL_USA ANNUAL COOLING 1% DESIGN CONDITIONS DB/MCWB:Cooling Zone Temperature [C],SPACE4-1:CHICAGO_IL_USA ANNUAL COOLING 1% DESIGN CONDITIONS DB/MCWB:Cooling Zone Relative Humidity [%],SPACE5-1:CHICAGO_IL_USA ANNUAL HEATING 99% DESIGN CONDITIONS DB:Des Heat Load [W],SPACE5-1:CHICAGO_IL_USA ANNUAL COOLING 1% DESIGN CONDITIONS DB/MCWB:Des Sens Cool Load [W],SPACE5-1:CHICAGO_IL_USA ANNUAL HEATING 99% DESIGN CONDITIONS DB:Des Heat Mass Flow [kg/s],SPACE5-1:CHICAGO_IL_USA ANNUAL COOLING 1% DESIGN CONDITIONS DB/MCWB:Des Cool Mass Flow [kg/s],SPACE5-1::Des Latent Heat Load [W],SPACE5-1::Des Latent Cool Load [W],SPACE5-1::Des Latent Heat Mass Flow [kg/s],SPACE5-1::Des Latent Cool Mass Flow [kg/s],SPACE5-1::Des Heat Load No DOAS [W],SPACE5-1::Des Sens Cool Load No DOAS [W],SPACE5-1::Des Latent Heat Load No DOAS [W],SPACE5-1::Des Latent Cool Load No DOAS [W],SPACE5-1:CHICAGO_IL_USA ANNUAL HEATING 99% DESIGN CONDITIONS DB:Heating Zone Temperature [C],SPACE5-1:CHICAGO_IL_USA ANNUAL HEATING 99% DESIGN CONDITIONS DB:Heating Zone Relative Humidity [%],SPACE5-1:CHICAGO_IL_USA ANNUAL COOLING 1% DESIGN CONDITIONS DB/MCWB:Cooling Zone Temperature [C],SPACE5-1:CHICAGO_IL_USA ANNUAL COOLING 1% DESIGN CONDITIONS DB/MCWB:Cooling Zone Relative Humidity [%]
04:15:00,2.860783E+03,1.523383E+02,9.265541E-02,1.864021E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.949891E+01,2.568277E+01,2.200000E+01,5.342758E+01,1.181738E+03,7.603711E+01,3.827436E-02,9.303947E-03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.949897E+01,2.556455E+01,2.200000E+01,5.342734E+01,2.776390E+03,1.425015E+02,8.992204E-02,1.743657E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.949890E+01,2.562186E+01,2.200000E+01,5.342872E+01,1.181738E+03,7.673998E+01,3.827436E-02,9.389951E-03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.949897E+01,2.556455E+01,2.200000E+01,5.342612E+01,1.439097E+03,3.131365E+02,4.661002E-02,3.831559E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.949916E+01,2.123682E+01,2.200000E+01,5.345824E+01
04:30:00,2.860783E+03,1.430739E+02,9.265541E-02,1.750661E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.949891E+01,2.568277E+01,2.200000E+01,5.342749E+01,1.181738E+03,7.191434E+01,3.827436E-02,8.799483E-03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.949897E+01,2.556455E+01,2.200000E+01,5.342726E+01,2.776390E+03,1.335118E+02,8.992204E-02,1.633659E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.949890E+01,2.562186E+01,2.200000E+01,5.342858E+01,1.181738E+03,7.250056E+01,3.827436E-02,8.871213E-03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.949897E+01,2.556455E+01,2.200000E+01,5.342611E+01,1.439097E+03,3.050471E+02,4.661002E-02,3.732576E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.949916E+01,2.123682E+01,2.200000E+01,5.345621E+01
04:45:00,2.860783E+03,1.343527E+02,9.265541E-02,1.643948E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.949891E+01,2.568277E+01,2.200000E+01,5.342742E+01,1.181738E+03,6.801889E+01,3.827436E-02,8.322833E-03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.949897E+01,2.556455E+01,2.200000E+01,5.342718E+01,2.776390E+03,1.250413E+02,8.992204E-02,1.530014E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.949890E+01,2.562186E+01,2.200000E+01,5.342846E+01,1.181738E+03,6.850793E+01,3.827436E-02,8.382672E-03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.949897E+01,2.556455E+01,2.200000E+01,5.342611E+01,1.439097E+03,2.973032E+02,4.661002E-02,3.637820E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.949916E+01,2.123682E+01,2.200000E+01,5.345436E+01
05:00:00,2.860783E+03,1.261988E+02,9.265541E-02,1.544177E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.949891E+01,2.568277E+01,2.200000E+01,5.342735E+01,1.181738E+03,6.436183E+01,3.827436E-02,7.875353E-03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.949897E+01,2.556455E+01,2.200000E+01,5.342712E+01,2.776390E+03,1.171141E+02,8.992204E-02,1.433015E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.949890E+01,2.562186E+01,2.200000E+01,5.342835E+01,1.181738E+03,6.476993E+01,3.827436E-02,7.925288E-03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.949897E+01,2.556455E+01,2.200000E+01,5.342611E+01,1.439097E+03,2.899408E+02,4.661002E-02,3.547734E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.949916E+01,2.123682E+01,2.200000E+01,5.345267E+01
05:15:00,2.860783E+03,1.191631E+02,9.265541E-02,1.458087E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.949891E+01,2.568277E+01,2.200000E+01,5.342730E+01,1.181738E+03,6.112554E+01,3.827436E-02,7.479358E-03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.949897E+01,2.556455E+01,2.200000E+01,5.342706E+01,2.776390E+03,1.102635E+02,8.992204E-02,1.349191E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.949890E+01,2.562186E+01,2.200000E+01,5.342825E+01,1.181738E+03,6.145888E+01,3.827436E-02,7.520146E-03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.949897E+01,2.556455E+01,2.200000E+01,5.342611E+01,1.439097E+03,2.829181E+02,4.661002E-02,3.461803E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.949916E+01,2.123682E+01,2.200000E+01,5.345111E+01
05:30:00,2.860783E+03,1.158416E+02,9.265541E-02,1.417445E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.949891E+01,2.568277E+01,2.200000E+01,5.342724E+01,1.181738E+03,6.970735E+01,3.827436E-02,8.529435E-03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.949897E+01,2.556455E+01,2.200000E+01,5.342701E+01,2.776390E+03,1.384673E+02,8.992204E-02,1.694294E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.949890E+01,2.562186E+01,2.200000E+01,5.342816E+01,1.181738E+03,6.009842E+01,3.827436E-02,7.353680E-03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.949897E+01,2.556455E+01,2.200000E+01,5.342611E+01,1.439097E+03,2.765767E+02,4.661002E-02,3.384210E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.949916E+01,2.123682E+01,2.200000E+01,5.344968E+01
05:45:00,2.860783E+03,1.210818E+02,9.265541E-02,1.481564E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.949891E+01,2.568277E+01,2.200000E+01,5.342719E+01,1.181738E+03,1.094139E+02,3.827436E-02,1.338796E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.949897E+01,2.556455E+01,2.200000E+01,5.342694E+01,2.776390E+03,2.501193E+02,8.992204E-02,3.060475E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.949890E+01,2.562186E+01,2.200000E+01,5.342803E+01,1.181738E+03,6.369410E+01,3.827436E-02,7.793649E-03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.949897E+01,2.556455E+01,2.200000E+01,5.342610E+01,1.439097E+03,2.725767E+02,4.661002E-02,3.335266E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.949916E+01,2.123682E+01,2.200000E+01,5.344836E+01
06:00:00,2.860783E+03,1.390460E+02,9.265541E-02,1.701376E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.949891E+01,2.568277E+01,2.200000E+01,5.342713E+01,1.181738E+03,1.876711E+02,3.827436E-02,2.296356E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.949897E+01,2.556455E+01,2.200000E+01,5.342683E+01,2.776390E+03,4.520441E+02,8.992204E-02,5.531239E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.949890E+01,2.562186E+01,2.200000E+01,5.342775E+01,1.181738E+03,7.452688E+01,3.827436E-02,9.119155E-03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.949897E+01,2.556455E+01,2.200000E+01,5.342610E+01,1.439097E+03,2.735588E+02,4.661002E-02,3.347283E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.949916E+01,2.123682E+01,2.200000E+01,5.344711E+01
06:15:00,2.860783E+03,1.707545E+02,9.265541E-02,2.089362E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.949891E+01,2.568277E+01,2.200000E+01,5.342707E+01,1.181738E+03,3.047724E+02,3.827436E-02,3.729213E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.949897E+01,2.556455E+01,2.200000E+01,5.342666E+01,2.776390E+03,7.666875E+02,8.992204E-02,9.381235E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.949890E+01,2.562186E+01,2.200000E+01,5.342735E+01,1.181738E+03,9.331875E+01,3.827436E-02,1.141854E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.949897E+01,2.556455E+01,2.200000E+01,5.342610E+01,1.439097E+03,2.820339E+02,4.661002E-02,3.450985E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.949916E+01,2.123682E+01,2.200000E+01,5.344591E+01
06:30:00,2.860783E+03,2.141877E+02,9.265541E-02,2.620814E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.949891E+01,2.568277E+01,2.200000E+01,5.342699E+01,1.181738E+03,4.703302E+02,3.827436E-02,5.754990E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.949897E+01,2.556455E+01,2.200000E+01,5.342647E+01,2.776390E+03,1.137089E+03,8.992204E-02,1.391350E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.949890E+01,2.562186E+01,2.200000E+01,5.342690E+01,1.181738E+03,1.187625E+02,3.827436E-02,1.453185E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.949897E+01,2.556455E+01,2.200000E+01,5.342610E+01,1.439097E+03,2.988300E+02,4.661002E-02,3.656502E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.949916E+01,2.123682E+01,2.200000E+01,5.344470E+01
06:45:00,2.860783E+03,2.648508E+02,9.265541E-02,3.240731E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.949891E+01,2.568277E+01,2.200000E+01,5.342690E+01,1.181738E+03,6.530605E+02,3.827436E-02,7.990888E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.949897E+01,2.556455E+01,2.200000E+01,5.342629E+01,2.776390E+03,1.500394E+03,8.992204E-02,1.835891E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.949890E+01,2.562186E+01,2.200000E+01,5.342652E+01,1.181738E+03,1.478078E+02,3.827436E-02,1.808585E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.949897E+01,2.556455E+01,2.200000E+01,5.342610E+01,1.439097E+03,3.226911E+02,4.661002E-02,3.948469E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.949916E+01,2.123682E+01,2.200000E+01,5.344348E+01
07:00:00,2.860783E+03,3.186594E+02,9.265541E-02,3.899136E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.949891E+01,2.568277E+01,2.200000E+01,5.342680E+01,1.181738E+03,8.428654E+02,3.827436E-02,1.031335E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.949897E+01,2.556455E+01,2.200000E+01,5.342617E+01,2.776390E+03,1.834387E+03,8.992204E-02,2.244567E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.949890E+01,2.562186E+01,2.200000E+01,5.342627E+01,1.181738E+03,1.779580E+02,3.827436E-02,2.177505E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.949897E+01,2.556455E+01,2.200000E+01,5.342609E+01,1.439097E+03,3.508886E+02,4.661002E-02,4.293495E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.949916E+01,2.123682E+01,2.200000E+01,5.344223E+01
07:15:00,2.860783E+03,3.761520E+02,9.265541E-02,4.602619E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.949891E+01,2.568277E+01,2.200000E+01,5.342670E+01,1.181738E+03,1.036619E+03,3.827436E-02,1.268414E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.949897E+01,2.556455E+01,2.200000E+01,5.342611E+01,2.776390E+03,2.103135E+03,8.992204E-02,2.573409E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.949890E+01,2.562186E+01,2.200000E+01,5.342615E+01,1.181738E+03,2.087760E+02,3.827436E-02,2.554596E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.949897E+01,2.556455E+01,2.200000E+01,5.342609E+01,1.439097E+03,3.806301E+02,4.661002E-02,4.657414E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.949916E+01,2.123682E+01,2.200000E+01,5.344097E+01
07:30:00,2.860783E+03,4.367168E+02,9.265541E-02,5.343694E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.949891E+01,2.568277E+01,2.200000E+01,5.342660E+01,1.181738E+03,1.209535E+03,3.827436E-02,1.479994E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.949897E+01,2.556455E+01,2.200000E+01,5.342608E+01,2.776390E+03,2.315297E+03,8.992204E-02,2.833012E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.949890E+01,2.562186E+01,2.200000E+01,5.342610E+01,1.181738E+03,2.397627E+02,3.827436E-02,2.933751E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.949897E+01,2.556455E+01,2.200000E+01,5.342609E+01,1.439097E+03,4.102919E+02,4.661002E-02,5.020358E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.949916E+01,2.123682E+01,2.200000E+01,5.343972E+01
07:45:00,2.860783E+03,4.998952E+02,9.265541E-02,6.116748E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.949891E+01,2.568277E+01,2.200000E+01,5.342650E+01,1.181738E+03,1.369503E+03,3.827436E-02,1.675732E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.949897E+01,2.556455E+01,2.200000E+01,5.342608E+01,2.776390E+03,2.472138E+03,8.992204E-02,3.024923E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.949890E+01,2.562186E+01,2.200000E+01,5.342609E+01,1.181738E+03,2.706679E+02,3.827436E-02,3.311909E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.949897E+01,2.556455E+01,2.200000E+01,5.342608E+01,1.439097E+03,4.389412E+02,4.661002E-02,5.370912E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.949916E+01,2.123682E+01,2.200000E+01,5.343850E+01
08:00:00,2.860783E+03,5.672294E+02,9.265541E-02,6.940654E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.949891E+01,2.568277E+01,2.200000E+01,5.342642E+01,1.181738E+03,1.513399E+03,3.827436E-02,1.851805E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.949897E+01,2.556455E+01,2.200000E+01,5.342608E+01,2.776390E+03,2.575953E+03,8.992204E-02,3.151952E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.949890E+01,2.562186E+01,2.200000E+01,5.342608E+01,1.181738E+03,3.026939E+02,3.827436E-02,3.703781E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.949897E+01,2.556455E+01,2.200000E+01,5.342608E+01,1.439097E+03,4.660691E+02,4.661002E-02,5.702851E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.949916E+01,2.123682E+01,2.200000E+01,5.343732E+01
